Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit
"",ALFA INK KERTAS FOTO SILKY GLOSSY,12/06/2026,Sales Invoice,JL.2026.13543,"",-3.0,209.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,12/06/2026,Sales Invoice,JL.2026.13555,"",-2.0,207.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,12/06/2026,Sales Invoice,JL.2026.13565,"",-1.0,206.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,13/06/2026,Sales Invoice,JL.2026.13603,"",-10.0,196.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,13/06/2026,Sales Invoice,JL.2026.13630,"",-1.0,195.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,13/06/2026,Sales Invoice,JL.2026.13643,"",-20.0,175.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,14/06/2026,Sales Invoice,JL.2026.13690,"",-3.0,172.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,14/06/2026,Sales Invoice,JL.2026.13730,"",-8.0,164.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,14/06/2026,Sales Invoice,JL.2026.13735,"",-1.0,163.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,14/06/2026,Sales Invoice,JL.2026.13742,"",-2.0,161.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13763,"",-1.0,160.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13765,"",-5.0,155.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13790,"",-6.0,149.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13798,"",-4.0,145.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13808,"",-1.0,144.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13842,"",-1.0,143.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,15/06/2026,Sales Invoice,JL.2026.13852,"",-1.0,142.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13869,"",-2.0,140.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13890,"",-1.0,139.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13931,"",-2.0,137.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13933,"",-1.0,136.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13936,"",-7.0,129.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13948,"",-2.0,127.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,16/06/2026,Sales Invoice,JL.2026.13955,"",-1.0,126.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,17/06/2026,Sales Invoice,JL.2026.13987,"",-6.0,120.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,17/06/2026,Sales Invoice,JL.2026.13998,"",-3.0,117.0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,17/06/2026,Sales Invoice,JL.2026.14024,"",-2.0,115.0,PCS
"",ALFA INK KERTAS FOTO STIKER GLOSSY LITE 125GSM,31/05/2026,Saldo Awal,"","","",100.0,PCS
"",ALFA INK KERTAS FOTO STIKER GLOSSY LITE 125GSM,13/06/2026,Sales Invoice,JL.2026.13658,"",-1.0,99.0,PCS
"",ALFA INK KERTAS FOTO STIKER GLOSSY LITE 125GSM,15/06/2026,Sales Invoice,JL.2026.13814,"",-3.0,96.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,31/05/2026,Saldo Awal,"","","",516.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,03/06/2026,Sales Invoice,JL.2026.12457,"",-10.0,506.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,09/06/2026,Sales Invoice,JL.2026.12991,"",-5.0,501.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,09/06/2026,Sales Invoice,JL.2026.13044,"",-10.0,491.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,14/06/2026,Sales Invoice,JL.2026.13704,"",-5.0,486.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,16/06/2026,Sales Invoice,JL.2026.13874,"",-10.0,476.0,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,19/06/2026,Sales Invoice,JL.2026.14157,"",-50.0,426.0,PCS
"",ALFA INK L SERIES EPSON BLACK,31/05/2026,Saldo Awal,"","","",41.0,PCS
"",ALFA INK L SERIES EPSON BLACK,05/06/2026,Sales Invoice,JL.2026.12568,BELUM DIAMBIL,-5.0,36.0,PCS
"",ALFA INK L SERIES EPSON BLACK,05/06/2026,Sales Invoice,JL.2026.12710,"",-2.0,34.0,PCS
"",ALFA INK L SERIES EPSON BLACK,07/06/2026,Sales Invoice,JL.2026.12832,"",-1.0,33.0,PCS
"",ALFA INK L SERIES EPSON BLACK,10/06/2026,Sales Invoice,JL.2026.13342,"",-1.0,32.0,PCS
"",ALFA INK L SERIES EPSON BLACK,11/06/2026,Sales Invoice,JL.2026.13426,"",-1.0,31.0,PCS
"",ALFA INK L SERIES EPSON BLACK,14/06/2026,Sales Invoice,JL.2026.13739,"",-1.0,30.0,PCS
"",ALFA INK L SERIES EPSON BLACK,17/06/2026,Sales Invoice,JL.2026.13959,"",-1.0,29.0,PCS
"",ALFA INK L SERIES EPSON CYAN,31/05/2026,Saldo Awal,"","","",198.0,PCS
"",ALFA INK L SERIES EPSON CYAN,05/06/2026,Sales Invoice,JL.2026.12710,"",-1.0,197.0,PCS
"",ALFA INK L SERIES EPSON CYAN,10/06/2026,Sales Invoice,JL.2026.13342,"",-1.0,196.0,PCS
"",ALFA INK L SERIES EPSON CYAN,14/06/2026,Sales Invoice,JL.2026.13739,"",-1.0,195.0,PCS
"",ALFA INK L SERIES EPSON CYAN,16/06/2026,Sales Invoice,JL.2026.13890,"",-1.0,194.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,31/05/2026,Saldo Awal,"","","",243.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,05/06/2026,Sales Invoice,JL.2026.12710,"",-1.0,242.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,07/06/2026,Sales Invoice,JL.2026.12832,"",-1.0,241.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,10/06/2026,Sales Invoice,JL.2026.13342,"",-1.0,240.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,14/06/2026,Sales Invoice,JL.2026.13739,"",-1.0,239.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,16/06/2026,Sales Invoice,JL.2026.13890,"",-1.0,238.0,PCS
"",ALFA INK L SERIES EPSON MAGENTA,17/06/2026,Sales Invoice,JL.2026.13959,"",-1.0,237.0,PCS
"",ALFA INK L SERIES EPSON YELLOW,31/05/2026,Saldo Awal,"","","",203.0,PCS
"",ALFA INK L SERIES EPSON YELLOW,05/06/2026,Sales Invoice,JL.2026.12710,"",-1.0,202.0,PCS
"",ALFA INK L SERIES EPSON YELLOW,10/06/2026,Sales Invoice,JL.2026.13342,"",-1.0,201.0,PCS
"",ALFA INK L SERIES EPSON YELLOW,14/06/2026,Sales Invoice,JL.2026.13739,"",-1.0,200.0,PCS
"",ALFA INK LEM KERTAS PVAC PUTIH 150 GR,31/05/2026,Saldo Awal,"","","",91.0,PCS
"",ALFA INK LEM KERTAS PVAC PUTIH 150 GR,16/06/2026,Sales Invoice,JL.2026.13893,"",-1.0,90.0,PCS
"",ALFA INK PAPER  THERMAL 57 X 47,31/05/2026,Saldo Awal,"","","",10.0,PCS
"",ALFA INK PAPER THERMAL 57 X 30,31/05/2026,Saldo Awal,"","","",5570.0,PCS
"",ALFA INK PAPER THERMAL 57 X 30,01/06/2026,Sales Invoice,JL.2026.12314,"",-10.0,5560.0,PCS
"",ALFA INK PAPER THERMAL 57 X 30,10/06/2026,Sales Invoice,JL.2026.13370,"",-60.0,5500.0,PCS
"",ALFA INK PAPER THERMAL PERMIUM 57 X 30,31/05/2026,Saldo Awal,"","","",2.0,PCS
"",ALFA INK PAPER THERMAL PERMIUM 57 X 47,31/05/2026,Saldo Awal,"","","",2.0,PCS
"",ALFA INK PARFUM,31/05/2026,Saldo Awal,"","","",7.0,PCS
"",ALFA INK PARFUM BIRU GLITER SAPPHIRE ANGEL,31/05/2026,Saldo Awal,"","","",4.0,PCS
"",ALFA INK PARFUM HIJAU GLITER EMERALD FOREST,31/05/2026,Saldo Awal,"","","",62.0,PCS
"",ALFA INK PARFUM KUNING GLITER GOLDEN SUNSET,31/05/2026,Saldo Awal,"","","",22.0,PCS
"",ALFA INK PARFUM KUNING GLITER GOLDEN SUNSET,13/06/2026,Sales Invoice,JL.2026.13679,"",-1.0,21.0,PCS
"",ALFA INK PARFUM PINK GLITER RUBY ACE,31/05/2026,Saldo Awal,"","","",18.0,PCS
"",ALFA INK PRINTER THERMAL BLUETOOTH,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALFA INK TABUNG INFUS CLASSIC,31/05/2026,Saldo Awal,"","","",122.0,PCS
"",ALFA INK TINTA REFILL KIT CANON BLACK,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALFA INK TINTA REFILL KIT CANON COLOR,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALFA INK TINTA STEMPEL FLASH 10 ML,31/05/2026,Saldo Awal,"","","",26.0,PCS
"",ALFA INK TINTA STEMPEL FLASH 10 ML,10/06/2026,Sales Invoice,JL.2026.13360,"",-1.0,25.0,PCS
"",ALFA INK TINTA STEMPEL PERMANENT PLASTIK WOOD 5 ML,31/05/2026,Saldo Awal,"","","",164.0,PCS
"",ALFA INK TONER 100 GRAM HP,31/05/2026,Saldo Awal,"","","",20.0,PCS
"",ALFA INK TONER 100 GRAM HP,03/06/2026,Sales Invoice,JL.2026.12480,"",-1.0,19.0,PCS
"",ALFA INK TONER 100 GRAM HP,11/06/2026,Sales Invoice,JL.2026.13478,"",-1.0,18.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,31/05/2026,Saldo Awal,"","","",90.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,01/06/2026,Sales Invoice,JL.2026.12276,"",-1.0,89.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,15/06/2026,Sales Invoice,JL.2026.13776,085337259078,-1.0,88.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,15/06/2026,Sales Invoice,JL.2026.13801,"",-1.0,87.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,16/06/2026,Sales Invoice,JL.2026.13936,"",-1.0,86.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,17/06/2026,Sales Invoice,JL.2026.14057,"",-1.0,85.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,19/06/2026,Sales Invoice,JL.2026.14179,"",-1.0,84.0,PCS
"",ALFA INK TONER BROTHER 500 GRAM,20/06/2026,Sales Invoice,JL.2026.14294,"",-1.0,83.0,PCS
"",ALFA INK TONER HP 500 GRAM,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",ALFA KERTAS THERMAL 57 X 38,31/05/2026,Saldo Awal,"","","",840.0,PCS
"",ALFA KERTAS THERMAL 57 X 38,16/06/2026,Sales Invoice,JL.2026.13887,"",-10.0,830.0,PCS
"",ALFA KERTAS THERMAL 57 X 38,17/06/2026,Sales Invoice,JL.2026.13976,"",-10.0,820.0,PCS
"",ALFA KERTAS THERMAL 57 X 38,20/06/2026,Sales Invoice,JL.2026.14276,"",-10.0,810.0,PCS
"",ALFA KERTAS THERMAL 57 X 38,20/06/2026,Sales Invoice,JL.2026.14279,"",-10.0,800.0,PCS
"",ALFAINK CANON G - SERIES BLACK,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALFAINK CANON G - SERIES CYAN,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALFAINK CANON G - SERIES MAGENTA,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALFAINK CANON G - SERIES YELLOW,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ALL IN ONE ACER C22 1700 Ci3 1215U 4GB 512GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ALL IN ONE ASUS A3202WBAK Ci3-1215U 8GB 256GB SSD WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ALL IN ONE ASUS V222GAK INTEL J4025 4GB 256GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",AMPLI FC A2060,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",AMPLI LAD,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",AMPLI SD USB BT RADIO REMOT AC 6907 699 ACOUSTUC,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",AMPLOP CD,31/05/2026,Saldo Awal,"","","",38.0,PACK
"",AMPLOP KERTAS J PLUS,31/05/2026,Saldo Awal,"","","",49.0,PACK
"",AMPLOP KERTAS KIJANG,31/05/2026,Saldo Awal,"","","",0.0,PACK
"",AMPLOP PANJANG POLOS MAMBO,31/05/2026,Saldo Awal,"","","",383.0,PCS
"",AMPLOP PANJANG POLOS MAMBO,18/06/2026,Sales Invoice,JL.2026.14095,"",-2.0,381.0,PCS
"",AMPLOP PAPER LINE ( LEM ),31/05/2026,Saldo Awal,"","","",76.0,KOTAK
"",AMPLOP PAPER LINE ( LEM ),01/06/2026,Sales Invoice,JL.2026.12265,"",-1.0,75.0,KOTAK
"",AMPLOP PAPER LINE ( LEM ),11/06/2026,Sales Invoice,JL.2026.13396,"",-1.0,74.0,KOTAK
"",AMPLOP UNDANGAN,31/05/2026,Saldo Awal,"","","",4.0,KOTAK
"",ANTENA AVANTI VHF,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ANYCAST M4,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ANYCAST M9,31/05/2026,Saldo Awal,"","","",37.0,PCS
"",ANYCAST M9,07/06/2026,Sales Invoice,JL.2026.12877,"",-1.0,36.0,PCS
"",ANYCAST M9,11/06/2026,Sales Invoice,JL.2026.13479,"",-1.0,35.0,PCS
"",ANYCAST M9,12/06/2026,Sales Invoice,JL.2026.13551,"",-1.0,34.0,PCS
"",ANYCAST M9,14/06/2026,Sales Invoice,JL.2026.13698,"",-1.0,33.0,PCS
"",ANYCAST M9,14/06/2026,Sales Invoice,JL.2026.13752,"",-1.0,32.0,PCS
"",ANYCAST M9,15/06/2026,Sales Invoice,JL.2026.13780,"",-1.0,31.0,PCS
"",ANYCAST M9,18/06/2026,Sales Invoice,JL.2026.14131,"",-1.0,30.0,PCS
"",APARD PEMADAM,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",Apple MacBook Air 13 M3 8-core CPU and 10-core GPU 24GB 512GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",Apple MacBook Air 13 M4 10 core CPU and 10 core GPU 16GB 512GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",Apple MacBook Air 13 M4 10 core CPU and 8 core GPU 16GB 256GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",APPLE MACBOOK AIR 13 M4 CHIP WITH 10-CORE CPU AND 8-CORE GPU 16GB 256GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",APPLE MACBOOK AIR 13 M4 CHIP WITH 10-CORE CPU AND 8-CORE GPU 16GB 256GB SSD TP,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",APPLE MACBOOK AIR13 M1 8GB 256GB SPACE GREY,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","APPLEMAC AIR 13"" 2020 128GB SPACE GREY",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",arashi amd 02bc,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ART PAPER KOREA BK 70ML,31/05/2026,Saldo Awal,"","","",22.0,PCS
"",ART PAPER KOREA BK 70ML,01/06/2026,Sales Invoice,JL.2026.12269,"",-1.0,21.0,PCS
"",ART PAPER KOREA BK 70ML,06/06/2026,Sales Invoice,JL.2026.12745,"",-1.0,20.0,PCS
"",ART PAPER KOREA BK 70ML,06/06/2026,Sales Invoice,JL.2026.12774,"",-1.0,19.0,PCS
"",ART PAPER KOREA BK 70ML,08/06/2026,Sales Invoice,JL.2026.12919,"",-1.0,18.0,PCS
"",ART PAPER KOREA BK 70ML,09/06/2026,Sales Invoice,JL.2026.13005,"",-1.0,17.0,PCS
"",ART PAPER KOREA BK 70ML,10/06/2026,Sales Invoice,JL.2026.13391,"",-1.0,16.0,PCS
"",ART PAPER KOREA BK 70ML,11/06/2026,Sales Invoice,JL.2026.13448,"",-1.0,15.0,PCS
"",ART PAPER KOREA BK 70ML,11/06/2026,Sales Invoice,JL.2026.13507,"",-2.0,13.0,PCS
"",ART PAPER KOREA BK 70ML,12/06/2026,Sales Invoice,JL.2026.13594,"",-2.0,11.0,PCS
"",ART PAPER KOREA BK 70ML,13/06/2026,Sales Invoice,JL.2026.13631,"",-1.0,10.0,PCS
"",ART PAPER KOREA BK 70ML,17/06/2026,Purchase Invoice,17742,"",6.0,16.0,PCS
"",ART PAPER KOREA C 70ML,31/05/2026,Saldo Awal,"","","",13.0,PCS
"",ART PAPER KOREA C 70ML,14/06/2026,Sales Invoice,JL.2026.13722,"",-1.0,12.0,PCS
"",ART PAPER KOREA M 70ML,31/05/2026,Saldo Awal,"","","",13.0,PCS
"",ART PAPER KOREA M 70ML,06/06/2026,Sales Invoice,JL.2026.12774,"",-1.0,12.0,PCS
"",ART PAPER KOREA M 70ML,14/06/2026,Sales Invoice,JL.2026.13722,"",-1.0,11.0,PCS
"",ART PAPER KOREA M 70ML,17/06/2026,Purchase Invoice,17742,"",3.0,14.0,PCS
"",ART PAPER KOREA M 70ML,19/06/2026,Sales Invoice,JL.2026.14198,"",-1.0,13.0,PCS
"",ART PAPER KOREA Y 70ML,31/05/2026,Saldo Awal,"","","",16.0,PCS
"",ART PAPER KOREA Y 70ML,16/06/2026,Sales Invoice,JL.2026.13936,"",-1.0,15.0,PCS
"",ASUS A1400EA - VIPS551 I5-1135G7 8GB 512GB SSD WIN11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1400EA CI3-1115G4 4GB 256GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1400EA Ci3-1115G4 8GB 256GB SSD WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1400EA FHD I3 - 1115G4 4GB 256GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1400EA I3-1115G4 8GB 512GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1400KA FHD N4500 4GB 256GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1402ZA IPS751 CI7-1260P 8GB 512GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1402ZA-IPS551 CI5-1235U 8GB 512GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1403ZA OLED Ci7-12700H 8GB 512GB SSD WIN 11 RM,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ASUS A1403ZA OLEDS735 CI7-12700H 2X8GB 512GB SSD INTEL IRIS XE WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1405ZA Ci3-1215U 8GB 512GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1502ZA CI3 - 1215U 4GB 512GB SSD WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1502ZA VIPS Ci3-1215U 2X4 512GB SSD WIN 11 TOUCH SCREEN,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A1502ZA-VIPS552 CI5-1235U 8GB 512GB SSD INTEL IRIS XE WIN 11 (TOUCH),31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",ASUS A409FA I3 - 10110U 4GB 256GB SSD WIN10,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A409J I3-1005G1 4GB 512GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A409JA BV311T I3 1005G1 4GB 1TB WIN10 (SILVER),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A409JA BV312T I3 1005G1 4GB 1TB WIN10 (GREY),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A409JP EK501T CI5-1035G1 4GB 1TB HDD VGA MX330 (SILVER),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A409JP EK502T CI5-1035G1 4GB 1TB HDD VGA MX330 (GREY),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A409MA-BV422TS INTEL CEL-N4020 4GB 256GB SSD W10,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A412FL-EK711T CI7-10510U 8GB 1TB VGA MX 250 2GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A413EP - VIPS751 Ci7-1165G7 8GB 512GB SSD VGA,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416EA-FHD522 Ci5-1135G7 4GB 256GB SSD W10,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416EP -FHD551 CI5-1135G7 4GB 512GB SSD VGA,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416EPO - FHD551 CI5-1135G7 8GB 512GB SSD MX 330 2GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416EPO-VIPS751 CI7-1165G7 8GB 512GB SSD MX 330 MN,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416FA CI3-10110U 4GB 256GB SSD NW,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416J I3 1005G1 8GB SSD 256GB WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","ASUS A416J I3-1005G /4GB / 512GB SSD 14"" WIN 10",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","ASUS A416J I3-1005G1 4GB SSD 512GB 14"" WIN 10",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JA CI5-1035G1 4GB SSD 256GB NW,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JA-FHD321 CI3-1005G1 4GB 256GB SSD W10,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JAO CI3 1005G1 2X4GB 2X256 SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JAO CI3-1005G1 4GB 256GB SSD W11 NW,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JAO CI3-1005G1 4GB SSD 512GB NW,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JAO CI3-1005G1 8GB 512GB SSD WIN 11 DY,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JAO CI5-1035G1 4GB 512GB SSD WIN 11 NW,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JAO I5 CI5-1035G1 4GB 256GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JF I3-1005G1 4GB 1TB VGA GFORCE,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JP I5-1035G1 4GB 512GB SSD VGA,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416JP-VIPS551 Ci5-1035G1 8GB 512GB SSD VGA MX 330 2GB W10 NW,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416M INTEL CEL N4020 8GB 512GB SSD WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416M N4020 4GB SSD 256,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416M N4020 8GB 256GB SSD #,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"","ASUS A416MA N4020 4GB 1TB 14""",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A416MAO INTEL N4020 4GB 256GB SSD #,31/05/2026,Saldo Awal,"","","",2.0,UNIT
"",ASUS A509FA - Ci3 - 10110U - 4GB- SSD 256GB,31/05/2026,Saldo Awal,"","","",0.0,Buah
"",ASUS A509MA N4020 4GB 256GB SSD WIN10,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A516 I3 1005G1 4GB SSD 256GB MX 330,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","ASUS A516 I3-1005G1 512GB SSD 4GB 15,6"" WIN10",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A516EPO-VIPS754 CI7-1165G7 8GB 512GB SSD MX 330 2GB W11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A516JAO - Ci3 - 1005G1 - 4GB - SSD 256 GB,31/05/2026,Saldo Awal,"","","",0.0,PCS
"","ASUS A516JAO CI3 1005G1 4GB 512GB SSD INTEL OPTANE 14"" #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS A516JAO CI3 1005G1 4GB 512GB SSD WIN11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","ASUS A516JAO I5-1035G1 4GB 256GB SSD 15,6""",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","ASUS A516KA  INTEL N4500 4GB 256GB SSD 15,6""",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","ASUS A516M N4020 4GB SSD 256GB 15"" #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS BR1100CKA INTEL N4500 4GB 128GB eMMC WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E203M CEL N4000 4GB 500GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E203MAH CEL N4000 2GB WIN 10 (WHITE),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E203MAH FD011T CEL N4000 2GB WIN10 (GREY),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E203MAH FD013T CEL N4000 2GB W10 (PINK),31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E210MAO INTEL N4020 8GB 512GB SSD WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E402YA AMD 4GB 1TB WHITE,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E402YA GA202T AMD HDD 1TB W10 (BLUE) + BACKPACK,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E402YA GA302T AMD 4GB 256GB SSD BLUE,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS E410MA INTEL N4020 4GB 512GB SSD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ASUS EXPERT P1412CEA i5 - 1135G7 8GB 256GB SSD #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
