Gudang,Kode Produk,Nama Produk,Qty,Min. Qty,Satuan Produk,Harga Rata-rata,Nilai Persediaan
Unassigned,,ASUS A1400EA Ci3-1115G4 8GB 256GB SSD WIN 11 #,0,1,UNIT,5626323.392857,0
Unassigned,,ASUS A1400EA FHD I3 - 1115G4 4GB 256GB SSD WIN 11,0,1,UNIT,5437055.555556,0
Unassigned,,ASUS A1400EA I3-1115G4 8GB 512GB SSD WIN 11,0,1,UNIT,5832748.601663,0
Unassigned,,ASUS A1400KA FHD N4500 4GB 256GB SSD WIN 11,0,5,UNIT,4485521.978021,0
Unassigned,,ASUS A1402ZA IPS751 CI7-1260P 8GB 512GB SSD WIN 11,0,1,UNIT,10735000,0
Unassigned,,ASUS A1402ZA-IPS551 CI5-1235U 8GB 512GB SSD,0,1,UNIT,8662500,0
Unassigned,,ASUS A1403ZA OLED Ci7-12700H 8GB 512GB SSD WIN 11 RM,0,1,PCS,13490000,0
Unassigned,,ASUS A1403ZA OLEDS735 CI7-12700H 2X8GB 512GB SSD INTEL IRIS XE WIN 11,0,1,UNIT,13890000,0
Unassigned,,ASUS A1405ZA Ci3-1215U 8GB 512GB SSD WIN 11,0,1,UNIT,7100000,0
Unassigned,,ASUS A1502ZA CI3 - 1215U 4GB 512GB SSD WIN 11 #,0,1,UNIT,7590000,0
Unassigned,,ASUS A1502ZA VIPS Ci3-1215U 2X4 512GB SSD WIN 11 TOUCH SCREEN,0,1,UNIT,8225000,0
Unassigned,,ASUS A1502ZA-VIPS552 CI5-1235U 8GB 512GB SSD INTEL IRIS XE WIN 11 (TOUCH),1,1,UNIT,8374000,8374000
Unassigned,,ASUS A409FA I3 - 10110U 4GB 256GB SSD WIN10,0,1,UNIT,6940000,0
Unassigned,,ASUS A409J I3-1005G1 4GB 512GB SSD,0,1,UNIT,7390000,0
Unassigned,,ASUS A409JA BV311T I3 1005G1 4GB 1TB WIN10 (SILVER),0,1,UNIT,7100000,0
Unassigned,,ASUS A409JA BV312T I3 1005G1 4GB 1TB WIN10 (GREY),0,1,UNIT,7100000,0
Unassigned,,ASUS A409JP EK501T CI5-1035G1 4GB 1TB HDD VGA MX330 (SILVER),0,1,UNIT,8190000,0
Unassigned,,ASUS A409JP EK502T CI5-1035G1 4GB 1TB HDD VGA MX330 (GREY),0,1,UNIT,8190000,0
Unassigned,,ASUS A409MA-BV422TS INTEL CEL-N4020 4GB 256GB SSD W10,0,1,UNIT,5580000,0
Unassigned,,ASUS A412FL-EK711T CI7-10510U 8GB 1TB VGA MX 250 2GB,0,1,UNIT,11700000,0
Unassigned,,ASUS A413EP - VIPS751 Ci7-1165G7 8GB 512GB SSD VGA,0,1,UNIT,12570000,0
Unassigned,,ASUS A416EA-FHD522 Ci5-1135G7 4GB 256GB SSD W10,0,1,UNIT,8597197.3662,0
Unassigned,,ASUS A416EP -FHD551 CI5-1135G7 4GB 512GB SSD VGA,0,1,UNIT,10315000,0
Unassigned,,ASUS A416EPO - FHD551 CI5-1135G7 8GB 512GB SSD MX 330 2GB,0,1,UNIT,10610000,0
Unassigned,,ASUS A416EPO-VIPS751 CI7-1165G7 8GB 512GB SSD MX 330 MN,0,1,UNIT,12570000,0
Unassigned,,ASUS A416FA CI3-10110U 4GB 256GB SSD NW,0,1,UNIT,5135000,0
Unassigned,,ASUS A416J I3 1005G1 8GB SSD 256GB WIN 11,0,1,UNIT,5270000,0
Unassigned,,"ASUS A416J I3-1005G /4GB / 512GB SSD 14"" WIN 10",0,1,UNIT,7485000,0
Unassigned,,"ASUS A416J I3-1005G1 4GB SSD 512GB 14"" WIN 10",0,1,UNIT,7670000,0
Unassigned,,ASUS A416JA CI5-1035G1 4GB SSD 256GB NW,0,1,UNIT,7690000,0
Unassigned,,ASUS A416JA-FHD321 CI3-1005G1 4GB 256GB SSD W10,0,1,UNIT,7100000,0
Unassigned,,ASUS A416JAO CI3 1005G1 2X4GB 2X256 SSD WIN 11,0,1,UNIT,6775000,0
Unassigned,,ASUS A416JAO CI3-1005G1 4GB 256GB SSD W11 NW,0,1,UNIT,5612551.892552,0
Unassigned,,ASUS A416JAO CI3-1005G1 4GB SSD 512GB NW,0,1,UNIT,5907222.222223,0
Unassigned,,ASUS A416JAO CI3-1005G1 8GB 512GB SSD WIN 11 DY,0,1,UNIT,6419000,0
Unassigned,,ASUS A416JAO CI5-1035G1 4GB 512GB SSD WIN 11 NW,0,1,UNIT,8575000,0
Unassigned,,ASUS A416JAO I5 CI5-1035G1 4GB 256GB SSD,0,1,UNIT,8190000,0
Unassigned,,ASUS A416JF I3-1005G1 4GB 1TB VGA GFORCE,0,1,UNIT,6600000,0
Unassigned,,ASUS A416JP I5-1035G1 4GB 512GB SSD VGA,0,1,UNIT,10000000,0
Unassigned,,ASUS A416JP-VIPS551 Ci5-1035G1 8GB 512GB SSD VGA MX 330 2GB W10 NW,0,1,UNIT,10565000,0
Unassigned,,ASUS A416M INTEL CEL N4020 8GB 512GB SSD WIN 11 #,0,8,UNIT,4704935.897436,0
Unassigned,,ASUS A509FA - Ci3 - 10110U - 4GB- SSD 256GB,0,1,Buah,7130000,0
Unassigned,,ASUS A509MA N4020 4GB 256GB SSD WIN10,0,1,UNIT,6100833.333333,0
Unassigned,,ASUS A516 I3 1005G1 4GB SSD 256GB MX 330,0,1,UNIT,7600000,0
Unassigned,,"ASUS A516 I3-1005G1 512GB SSD 4GB 15,6"" WIN10",0,1,UNIT,7475000,0
Unassigned,,ASUS A516EPO-VIPS754 CI7-1165G7 8GB 512GB SSD MX 330 2GB W11,0,1,UNIT,11865000,0
Unassigned,,ASUS A516JAO - Ci3 - 1005G1 - 4GB - SSD 256 GB,0,1,PCS,7275000,0
Unassigned,,"ASUS A516JAO CI3 1005G1 4GB 512GB SSD INTEL OPTANE 14"" #",0,1,UNIT,6520000,0
Unassigned,,ASUS A516JAO CI3 1005G1 4GB 512GB SSD WIN11,0,1,UNIT,6859555.796316,0
Unassigned,,"ASUS A516JAO I5-1035G1 4GB 256GB SSD 15,6""",0,1,UNIT,7725000,0
Unassigned,,"ASUS A516KA  INTEL N4500 4GB 256GB SSD 15,6""",0,1,UNIT,3935000,0
Unassigned,,"ASUS A516M N4020 4GB SSD 256GB 15"" #",0,1,UNIT,3790000,0
Unassigned,,ASUS BR1100CKA INTEL N4500 4GB 128GB eMMC WIN 11,0,1,UNIT,3440000,0
Unassigned,,ASUS E203M CEL N4000 4GB 500GB,0,1,UNIT,4500000,0
Unassigned,,ASUS E203MAH CEL N4000 2GB WIN 10 (WHITE),0,1,UNIT,3785000,0
Unassigned,,ASUS E203MAH FD011T CEL N4000 2GB WIN10 (GREY),0,7,UNIT,4144000,0
Unassigned,,ASUS E203MAH FD013T CEL N4000 2GB W10 (PINK),0,1,UNIT,3600000,0
Unassigned,,ASUS E210MAO INTEL N4020 8GB 512GB SSD WIN 11 #,0,1,UNIT,3900000,0
Unassigned,,ASUS E402YA AMD 4GB 1TB WHITE,0,1,UNIT,4330000,0
Unassigned,,ASUS E402YA GA302T AMD 4GB 256GB SSD BLUE,0,1,UNIT,4482857.142857,0
Unassigned,,ASUS ExpertBook B1402CBA CI3 1215U 8GB 512GB SSD WIN 11 #,0,1,UNIT,6040000,0
Unassigned,,ASUS EXPERTBOOK B1402CBA Ci5-1235U 8GB 512GB SSD WIN 11 #,0,1,UNIT,8145000,0
Unassigned,,ASUS EXPERTBOOK BG1409CVA INTEL CORE i7 - 1355U 2X8GB DDR5 1TB SSD WIN11 TKDN,0,1,UNIT,14990000,0
Unassigned,,ASUS EXPERTBOOK BG1409CVA INTEL CORE i7 - 1355U 2X8GB DDR5 1TB SSD WIN11 TKDN TP,0,1,UNIT,14990000,0
Unassigned,,ASUS EXPERTBOOK P1 P1403CVA INTEL CORE i3 - 1315U 8GB 512GB SSD WIN 11 + OHS,0,1,UNIT,6290000,0
Unassigned,,ASUS EXPERTBOOK P1 P1403CVA INTEL CORE i3 - 1315U 8GB 512GB SSD WIN 11 + OHS TP,0,0,UNIT,6290000,0
Unassigned,,ASUS ExpertBook P1 Ryzen 5 150 8GB DDR5 512GB,0,1,UNIT,8490000,0
Unassigned,,ASUS Gaming K16 K3605VC Core i5 13420H 16GB(2x8) DDR4 512GB SSD RTX 3050 4GB W11 TP,0,0,UNIT,9810000,0
Unassigned,,ASUS Gaming K16 K3605VC Core i5 13420H 8GB DDR4 512GB SSD RTX 3050 4GB W11,0,1,UNIT,9840000,0
Unassigned,,ASUS Gaming V16 Intel Core 5 210H 8GB DDR5 512GB SSD RTX3050 6GB W11,0,1,UNIT,12690000,0
Unassigned,,ASUS K3402ZA OLEDS556 CI5-12500H 4GB+8gb 512gb ssd intel iris xe win 11,0,1,UNIT,12335000,0
Unassigned,,ASUS K413EA-AM351TS CI3-1115G4 8GB 512GB SSD W10,0,1,UNIT,8475000,0
Unassigned,,ASUS K413EA-AM5551IPS CI5-1135G7 8GB 512 SSD WIN 10,0,1,UNIT,10320000,0
Unassigned,,ASUS K413EQ Ci5-1135G7 8GB 512GB SSD VGA,0,1,UNIT,11015000,0
Unassigned,,ASUS K413JQ Ci5-1035G1 8GB 512GB SSD VGA,0,1,UNIT,10665000,0
Unassigned,,ASUS K513EA OLED I3 1115G4 4GB 512GB SSD WIN 11,0,1,UNIT,7710000,0
Unassigned,,ASUS K513EA OLED552 Ci5-1135G7 2X4 512GB SSD WIN 11,0,1,UNIT,8120000,0
Unassigned,,ASUS M1403QA - VIPS752 AMD RYZEN 7 5800H 2X8GB 512GB SSD WIN 11 DP,0,1,UNIT,9475000,0
Unassigned,,ASUS M1403QA OLEDS751 AMD RYZEN 7 - 5800H 2X8GB 512GB SSD WIN 11 DP,0,1,UNIT,11365000,0
Unassigned,,ASUS M1403QA-OLEDS751 AMD Ryzen 7-5800H 2x8GB 512GB W11,0,1,UNIT,10295000,0
Unassigned,,ASUS M1403QA-VIPS AMD Ryzen 5 5600H 8GB 512GB SSD W11 Home + OHS 2021 #,0,1,UNIT,7265000,0
Unassigned,,ASUS M1405YA AMD RYZEN 7 - 7730U 16GB 512GB SSD WIN 11 #,0,1,UNIT,9210000,0
Unassigned,,ASUS M409 AMD A4 4GB 1TB,0,1,UNIT,4640000,0
Unassigned,,ASUS M409 AMD A4 4GB SSD 256,0,1,UNIT,4700000,0
Unassigned,,ASUS M513UA AMD RYZEN 5 5500U 8GB 512GB SSD,0,1,UNIT,10710000,0
Unassigned,,ASUS M6500QC OLEDS551 AMD RYZEN 5 5600H 16GB 512GB SSD RTX 3050 4GB WIN 11,0,1,UNIT,13790000,0
Unassigned,,ASUS M7400QE - OLED713 AMD Ryzen75800H 16GB 1TB SSD RTX 3050Ti 4GB WIN 11,0,1,UNIT,15810000,0
Unassigned,,"ASUS P1411CJA CI3 1005G1 4GB 512GB SSD 14""",0,1,UNIT,5799000,0
Unassigned,,ASUS P1412CEA - EK3420W CI3-1115G4 4GB 256GB SSD W11,0,1,UNIT,5040000,0
Unassigned,,"ASUS P1512CEA INTEL I5 1135G7 8GB 256GB SSD 15""",0,1,UNIT,8100000,0
Unassigned,,ASUS PRO B1400CEAE CI5-1135G7 8GB 512GB SSD INTEL IRIS XE,0,1,UNIT,9650000,0
Unassigned,,ASUS PRO P1440FA CI3 1005G1 4GB 256GB SSD WIN10,0,1,UNIT,6493625,0
Unassigned,,ASUS ROG G61PH RYZEN 9 8940HX 16GB 512GB RTX5050 8GB W11,0,1,UNIT,21600000,0
Unassigned,,ASUS ROG GAMING ZEPHYRUS G14 RYZEN 7 8GB 512GB SSD VGA 1660 GTX,0,1,UNIT,19540000,0
Unassigned,,ASUS ROG GAMING ZEPHYRUS GA502IU-R966B8T AMD RYZEN,0,1,UNIT,19700000,0
Unassigned,,ASUS ROG SRIX-G G512LI-I75TB6T CI7-1075H 8GB 512GB,0,1,UNIT,16735000,0
Unassigned,,ASUS ROG STRIX G G512LI I565B6T CI5 10300H 8GB 512GB,0,1,UNIT,14992500,0
Unassigned,,ASUS ROG STRIX-G G12LI- I75TB6T CI7-10750H 8GB 512GB,0,1,UNIT,16750000,0
Unassigned,,ASUS T3304GA OLED321,3,1,UNIT,11125000,33375000
Unassigned,,ASUS TP3304GA OLED 321 I3 N300 8GB 256GB SSD WIN 11,2,1,UNIT,11200000,22400000
Unassigned,,ASUS TP3402VA OLEDS552 I5-13500H 8GB 512GB SSD WIN 11 RD,0,1,UNIT,13450000,0
Unassigned,,ASUS TP3402VA OLEDS752 I7 13700H / 16GB / SSD 512GB WIN 11 #,0,1,UNIT,15695000,0
Unassigned,,ASUS TUF A15 FA506IHRB-R565B6T-O11 AMD Ryzen 5 4600H 8GB 512GB SSD GTX1650 4GB W11 Home + OHS 2021 Graphite Black + TUF Gaming backpaK,0,1,UNIT,11110000,0
Unassigned,,ASUS TUF A15 FA606I AMD RYZEN 7 4800H 8GB 512GB SSD RTX 3050 4GB WIN 11,0,1,UNIT,11585000,0
Unassigned,,ASUS TUF DASH F15 FX517ZE-I7R5B7T-O CI7-12650H 2x8GB 1TB SSD RTX 3050 Ti 4GB W11 Home + OHS 2021 Off Black + Tuf  Gaming Backpack include Inside Box,0,1,UNIT,15800000,0
Unassigned,,ASUS TUF DASH F15 FX517ZM I7-12650H RTX 3060 6GB / 16GB / 1TB SSD WIN 11 144HZ,0,1,UNIT,17500000,0
Unassigned,,ASUS TUF F15 FX506 CI5-10300H 8GB 512GB SSD GTX 1650 4GB NW,0,1,UNIT,9700000,0
Unassigned,,ASUS TUF F15 FX506HCB-I735B6G CI7-11800H 8GB 512GB SSD RTX3050 4GB WIN10,0,1,UNIT,17235000,0
Unassigned,,ASUS TUF F15 FX506HM I736B6G CI7-11800H 8GB 512GB SSD RTX 3060 6GB,0,1,UNIT,16665000,0
Unassigned,,ASUS TUF F15 FX507ZC4 Ci512500H 8GB 512GB SSD RTX 3050 4GB WIN 11 @,0,1,UNIT,11620000,0
Unassigned,,ASUS TUF FX506HC CI5-11400H 8GB 512GB SSD RTX 3050 4GB #,0,1,UNIT,11220000,0
Unassigned,,ASUS TUF FX506HF Ci5 11400H 8GB 512GB SSD RTX2050 4GB #,0,1,UNIT,10850000,0
Unassigned,,ASUS TUF FX507ZC4 Ci5-12500H 8GB 512GB SSD RTX 3050 4GB WIN 11 DD,0,1,UNIT,12990000,0
Unassigned,,ASUS TUF GAMING A15 FA506NC AMD RYZEN 5 7535HS 8GB 512GB SSD RTX 3050 4GB WIN 11 #,0,1,UNIT,10480000,0
Unassigned,,ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11,0,1,UNIT,13150000,0
Unassigned,,ASUS TUF GAMING A15 FA506NCR AMD RYZEN 7 7435H 16GB 512GB SSD RTX3050 4GB WIN 11 WG,0,1,UNIT,11205000,0
Unassigned,,ASUS TUF GAMING A15 FA506NF AMD RYZEN 5 7535HS 16GB 512GB SSD RTX2050 4GB WIN 11 #,0,1,UNIT,11080000,0
Unassigned,,ASUS TUF GAMING A15 FA506NF AMD RYZEN 5 7535HS 8GB 512GB SSD RTX 2050 4GB WIN 11,0,1,UNIT,9705000,0
Unassigned,,ASUS TUF GAMING A15 FA506NFR AMD RYZEN 7 - 7435HS 8GB 512GB SSD RTX 2050 4GB WIN 11 #,0,1,UNIT,9220000,0
Unassigned,,ASUS TUF GAMING A15 FA507 AMD RYZEN 9 8945H 16GB 1TB SSD RTX 4060 8GB WIN 11 #,0,1,UNIT,22495000,0
Unassigned,,ASUS TUF GAMING A15 FA507NUR AMD RYZEN 7 7435HS 16GB 512GB SSD RTX 4050 6GB WIN 11 EK,0,1,UNIT,16020000,0
Unassigned,,ASUS TUF Gaming A15 FA507NUR-R745K6M-OM AMD Ryzen 7 7435HS 16GB 512GB SSD RTX 4050 6GB W11 Home + OHS 2021 Microsoft 365 MechaGray + TUF Gaming backpack include Inside Box TP,0,1,UNIT,14325000,0
Unassigned,,ASUS TUF GAMING A15 FA507NVR R746K6M OM AMD RYZEN 7 7435HS 16GB 512GB SSD RTX 4060 8GB WIN 11,0,1,UNIT,15940000,0
Unassigned,,ASUS TUF GAMING A15 FA507RM AMD Ryzen 7-6800H 2x8GB 512GB SSD RTX3060 6GB W11 Home + OHS 2021,0,1,UNIT,14645000,0
Unassigned,,ASUS TUF GAMING A15 FA507UV AMD RYZEN 9 8945H 16GB 1TB SSD RTX 4060 8GB WIN 11  #,0,1,UNIT,22495000,0
Unassigned,,ASUS TUF GAMING A15 FX506II R55TB6T AMD RYZEN 5,0,1,UNIT,13285000,0
Unassigned,,ASUS TUF GAMING F15 FX506HF Ci5-11400H 2X8GB 512GB SSD RTX 2050 4GB WIN 11 #,0,1,UNIT,11590000,0
Unassigned,,ASUS TUF GAMING F15 FX506LH-I565B6T CI5-10300H 8GB,0,1,UNIT,12435000,0
Unassigned,,ASUS TUF GAMING F15 FX506LI-I75TB6T Ci7-10870H 8GB FH,0,1,UNIT,15110000,0
Unassigned,,ASUS TUF GAMING F15 FX506LU-I766B6T-0 Ci7-10870H 8GB,0,1,UNIT,14790000,0
Unassigned,,ASUS UX3402ZA OLEDS551 CI5-1240P 16GB 512GB SSD INTEL IRIS XE WIN 11 RH,0,1,UNIT,15280000,0
Unassigned,,ASUS UX435EAL - 1WIPS711 CI7-1165G7 16GB 1TB SSD INTEL IRIS XE  (AG),0,1,UNIT,17390000,0
Unassigned,,ASUS VIVOBOOK 14 A1400K FHD N4500 8GB 256GB SSD WIN 11 #,0,8,UNIT,4573977.25427,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA Ci7-1355U 16GB 1TB SSD WIN 11 #,0,1,UNIT,11500000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA Ci7-1355U 16GB 1TB SSD WIN 11 TP,0,1,UNIT,10305000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA Ci7-1355U 8GB 512GB SSD WIN 11 #,0,1,UNIT,10070000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA INTEL Ci5 - 1334U 16GB DDR4 512GB SSD WIN 11 TP,0,1,UNIT,8349166.666667,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA INTEL CORE i5 - 1334U 8GB DDR4 512GB SSD WIN 11 TP,0,1,UNIT,7900000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA VIP Ci7-1355U 16GB 512GB SSD WIN 11 #,0,1,UNIT,10803500,0
Unassigned,,ASUS VIVOBOOK 14 A1404VA VIPS INTEL CORE i7 - 1355U 8GB 512GB SSD WIN 11 TP,0,1,UNIT,9875000,0
Unassigned,,ASUS Vivobook 14 A1404VA-VIPS5852M Intel Core i5-1334U 16GB(2x8) DDR4 512GB SSD W11 Home + OHS 2024 Microsoft 365 Basic Terra Cotta + Backpack  Included in the Box,0,1,UNIT,8240000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VAP - VIPS INTEL CORE 5 120U 16GB 512GB SSD WIN 11,1,1,UNIT,10290000,10290000
Unassigned,,ASUS VIVOBOOK 14 A1404VAP INTEL CORE 5 120U 16GB(2X8) 512GB SSD WIN 11 TP,0,1,UNIT,8515000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VAP INTEL CORE 5 120U 8GB 512GB SSD WIN 11,2,1,UNIT,8400000,16800000
Unassigned,,ASUS VIVOBOOK 14 A1404VAP INTEL CORE 5 120U 8GB 512GB SSD WIN 11 TP,0,1,UNIT,8145000,0
Unassigned,,ASUS VIVOBOOK 14 A1404VAP INTEL CORE 7 150U 16GB(2X8) DDR5 512,1,1,UNIT,13290000,13290000
Unassigned,,ASUS VIVOBOOK 14 A1404ZA Ci3-1215U 8GB 512GB SSD WIN 11,0,1,UNIT,6595000,0
Unassigned,,ASUS VIVOBOOK 14 A1404ZA Ci5-1235U 16GB 512GB SSD WIN 11 #,0,1,UNIT,7835000,0
Unassigned,,ASUS VIVOBOOK 14 A1404ZA Ci5-1235U 8GB 512GB SSD WIN 11 #,0,1,UNIT,7705833.333334,0
Unassigned,,ASUS Vivobook 14 A1405VA Intel Core i5 13420H 16GB(2X8GB) 512GB SSD W11 Home,0,1,UNIT,8715000,0
Unassigned,,ASUS VIVOBOOK 14 A1407QA - VIPSP151M SNAPDRAGON X X126100 16GB 512GB SSD WIN 11,0,1,UNIT,9500000,0
Unassigned,,ASUS VIVOBOOK 14 FLIP TP3407SA - OLED5151M INTEL CORE ULTRA 5 226V 16GB 512GB SSD WIN 11 TP,0,1,UNIT,15340000,0
Unassigned,,ASUS VIVOBOOK 14 M1405YA AMD RYZEN 7-7730U 16GB 512GB SSD WIN 11,0,1,UNIT,9290000,0
Unassigned,,ASUS VIVOBOOK 14X K3405VF Ci5 13500H 8GB 512 SSD RTX 2050 4GB WIN 11 #,0,1,UNIT,12280000,0
Unassigned,,ASUS VIVOBOOK 15 A1504VA VIPS Ci7-1355U 2x8GB 512GB SSD WIN 11 LB,0,1,UNIT,10925000,0
Unassigned,,ASUS VIVOBOOK 15 A1504VAP VIPS5504M CORE 5 120U 16GB 512GB SSD WIN 11 TOUCH #,0,1,UNIT,10100000,0
Unassigned,,ASUS VIVOBOOK 15 A1504VAP VIPS5504M CORE 5 120U 16GB 512GB SSD WIN 11 TOUCH TP,0,1,UNIT,9270000,0
Unassigned,,ASUS VIVOBOOK 16X K3605VC CORE I7 13620H 16GB 512GB RTX3050 4GB W11,0,0,UNIT,12020000,0
Unassigned,,ASUS VIVOBOOK A1404VA Ci5-1335U 8GB 512GB SSD WIN 11 @,0,1,UNIT,8200000,0
Unassigned,,ASUS VIVOBOOK A1404VA INTEL CORE I5 1335U 16GB 512GB SSD W11 @,0,1,UNIT,8390000,0
Unassigned,,ASUS VIVOBOOK FLIP T330GA OLED i3-N300 8GB 256GB SSD WIN 11 #,0,1,UNIT,10988000,0
Unassigned,,ASUS VIVOBOOK FLIP TP1400KA INTEL N4500 4GB 256GB SSD WIN 11,0,1,UNIT,6220000,0
Unassigned,,ASUS Vivobook Flip TP1400KA-VIPS451 CEL-N4500 8GB 512GB SSD W11 + OHS 2021 Quiet Blue (Touch),0,1,UNIT,6395000,0
Unassigned,,ASUS VIVOBOOK FLIP TP470EZ-VIPS551 CI5-1135G7 8GB 512GB SSD INTEL IRIS XE,0,1,UNIT,13315000,0
Unassigned,,ASUS VIVOBOOK GO 14 E1404FA  AMD RYZEN 3 7320U 8GB 512GB SSD WIN 11 #,0,3,UNIT,6150000,0
Unassigned,,ASUS VIVOBOOK GO 14 E1404FA - FHD AMD RYZEN 3 7320U 8GB 512GB SSD WIN 11 TP,0,1,UNIT,5727400.793651,0
Unassigned,,ASUS VIVOBOOK GO 14 E1404FA FHD AMD RYZEN 3 7320U 8GB 256GB SSD WIN 11,10,3,UNIT,5740625,57406250
Unassigned,,ASUS VIVOBOOK GO 14 E1404FA FHD AMD RYZEN 5 7520U 16GB 512GB SSD WIN 11 #,3,1,UNIT,9840000,29520000
Unassigned,,ASUS VIVOBOOK GO 14 E1404GA - FHD INTEL CORE i3 - N305 8GB 256GB SSD WIN 11 TP,0,1,UNIT,5541666.666667,0
Unassigned,,ASUS VIVOBOOK GO 14 E1404GA Ci3-N305 8GB 512GB SSD WIN 11 #,3,7,UNIT,6300000,18900000
Unassigned,,ASUS VIVOBOOK GO 14 E1404GA Ci3-N305 8GB 512GB SSD WIN 11 TP,0,0,UNIT,5815000,0
Unassigned,,ASUS VIVOBOOK GO 14 E1404GA FHD Ci3 - N305 8GB 256GB SSD WIN 11 #,9,3,UNIT,6704193.548387,60337741.935483
Unassigned,,ASUS VIVOBOOK GO 14 E410KA FHD N4500 8GB 256GB SSD WIN 11 #,0,1,UNIT,5250000,0
Unassigned,,ASUS VIVOBOOK GO 14 E410KA FHD N4500 8GB 512GB SSD WIN 11,0,1,UNIT,4825000,0
Unassigned,,ASUS VIVOBOOK GO 14 E410KA N4500 4GB 256GB SSD WIN 11 #,0,1,UNIT,3925000,0
Unassigned,,ASUS VIVOBOOK GO 14 E410KA N4500 8GB 256GB SSD WIN 11 TP,0,1,UNIT,4395000,0
Unassigned,,ASUS VIVOBOOK GO 15 E1504FA OLED AMD RYZEN 5 7520U 16GB 512GB SSD WIN 11 #,0,1,UNIT,8935000,0
Unassigned,,ASUS VIVOBOOK GO E1404FA AMD RYZEN 5 7520U 8GB 512GB SSD WIN 11 #,3,1,UNIT,7750000,23250000
Unassigned,,ASUS VIVOBOOK GO E1404FA R3 7320U 8GB 256GB SSD WIN 11 TP,0,1,UNIT,5535000,0
Unassigned,,ASUS VIVOBOOK GO E1504FA RYZEN 3 7320 16GB 512GB SSD W11 TP,0,0,UNIT,6670000,0
Unassigned,,ASUS VIVOBOOK K413FQ EK701T CI7-10510U 8GB 512GB SSD,0,1,UNIT,12015000,0
Unassigned,,ASUS VIVOBOOK S 14 FLIP TN3402QA AMD RYZEN 7 - 5800H 8GB 512GB SSD WIN 11 #,0,1,UNIT,9917000,0
Unassigned,,ASUS VIVOBOOK S 14 FLIP TP3402VA OLED Ci7-13700H 16GB 512GB SSD INTEL IRIS XE WIN 11 #,0,1,UNIT,20690000,0
Unassigned,,ASUS VIVOBOOK S 14 S5406MA - OLED 714 INTEL CORE ULTRA 7 155H 16GB 1TB SSD WIN 11,0,1,UNIT,14695000,0
Unassigned,,ASUS VIVOBOOK S14 S3407CA - VIPS7111M INTEL CORE ULTRA 7 255H 16GB DDR5 1TB SSD WIN 11 TP,0,1,UNIT,13830000,0
Unassigned,,ASUS Vivobook S14 S3407CA-VIPS7112M Intel Core Ultra 7 255H 16GB DDR5 1TB SSD W11 Home+ OHS 2024 Microsoft 365 Basic Cool Silver + Backpack Included in the Box,0,1,UNIT,14790000,0
Unassigned,,"ASUS X541SA N3000 15,6"" 4GB 500GB W10",0,1,UNIT,3675000,0
Unassigned,,ASUS ZENBOOK 14 OLED UM3406HA OLED AMD RYZEN 7 - 8840HS 16GB 512GB SSD WIN 11 #,0,1,UNIT,14195000,0
Unassigned,,ASUS Zenbook 14 OLED UM3406KA OLED AMD Ryzen AI 7 350 32GB 1TB SSD W11,0,1,UNIT,18240000,0
Unassigned,,ASUS Zenbook 14 OLED UX3405CA-OLEDS9311TM Intel Core Ultra 9 285H 32GB LPDDR5X 1TB SSD W11 Home + OHS 2024 + Microsoft 365 Basic Ponder Blue + only SLEEVE include inside box TP,0,1,UNIT,22140000,0
Unassigned,,ASUS ZENBOOK 14 OLED UX3405MA CORE ULTRA 5 125H 16GB 1TB WIN 11,0,1,UNIT,16695000,0
Unassigned,,ASUS ZENBOOK CLASSIC UX325EA-EG551TS CI5-1135G7 8GB,0,1,UNIT,13500000,0
Unassigned,,ASUS ZENBOOK FLIP UN5401QA - OLEDS913 AMD RYZEN 9 5900HX 16GB 1TB SSD WIN 11,0,1,UNIT,16570000,0
Unassigned,,ASUS ZENBOOK UM325UA OLED712 AMD RYZEN 7 5700U 16GB 1TB SSD,0,1,UNIT,15985000,0
Unassigned,,ASUS ZENBOOK UX425EA-IPS751 CI7-1165G7 16GB 512GB SSD WIN10,0,1,UNIT,16575000,0
Unassigned,,AUDIOBANK WIRELESS MIC WMX 177,0,1,UNIT,770600,0
Unassigned,,AUTO SHEET FEEDER FOR G,0,1,PCS,235363.20573,0
Unassigned,,AUTO SHEET FEEDER G2020 / G1020 (MEKANIK ROL),0,1,PCS,579419.988515,0
Unassigned,,AVARO DOOR LOCK FINGER PRINT,0,1,UNIT,600000,0
Unassigned,,AVITA SATUS S101 INTEL N4020 8GB 256GB SSD,0,1,UNIT,3685000,0
Unassigned,,"AXIOO 11G N4000/4GB/256GB SSD/11,6""",0,1,UNIT,2030000,0
Unassigned,,"AXIOO 11G N4020/4GB/128GB SSD/11,6"" YS",0,1,UNIT,2825000,0
